press_operation_id,serial_number,execution_id,work_order_id,operation_number,operation_name,machine_id,tool_id,operator_id,press_program_id,operation_start,operation_end,target_force_kn,actual_force_kn,force_deviation_kn,displacement_mm,cycle_time_sec,quality_result
POP-00003359,SN-00000840,EXEC-000304,WO-20260119-000304,3,PRESS_FIT_3,PF-L1-S10,TL-HVT-016,OP-0063,PP-0035,2026-01-19 08:48:01,2026-01-19 08:48:56,180.0,177.77,-2.23,25.0,55,QualityResult.PASS
POP-00003360,SN-00000840,EXEC-000304,WO-20260119-000304,4,PRESS_FIT_4,PF-L4-S10,TL-VIS-032,OP-0001,PP-0036,2026-01-19 08:49:35,2026-01-19 08:50:30,180.0,182.98,2.98,25.0,55,QualityResult.PASS
POP-00003361,SN-00000841,EXEC-000305,WO-20260119-000305,1,PRESS_FIT_1,PF-L1-S10,TL-HVT-043,OP-0039,PP-0009,2026-01-19 09:05:00,2026-01-19 09:05:40,155.0,154.84,-0.16,25.0,40,QualityResult.PASS
POP-00003362,SN-00000841,EXEC-000305,WO-20260119-000305,2,PRESS_FIT_2,PF-L3-S10,TL-ASM-020,OP-0049,PP-0010,2026-01-19 09:05:52,2026-01-19 09:06:32,155.0,152.55,-2.45,25.0,40,QualityResult.PASS
POP-00003363,SN-00000841,EXEC-000305,WO-20260119-000305,3,PRESS_FIT_3,PF-L3-S10,TL-VIS-014,OP-0042,PP-0011,2026-01-19 09:07:08,2026-01-19 09:07:48,155.0,155.89,0.89,25.0,40,QualityResult.PASS
POP-00003364,SN-00000841,EXEC-000305,WO-20260119-000305,4,PRESS_FIT_4,PF-L2-S10,TL-MOT-015,OP-0032,PP-0012,2026-01-19 09:07:59,2026-01-19 09:08:39,155.0,156.54,1.54,25.0,40,QualityResult.PASS
POP-00003365,SN-00000842,EXEC-000305,WO-20260119-000305,1,PRESS_FIT_1,PF-L6-S10,TL-HVT-007,OP-0033,PP-0009,2026-01-19 09:05:00,2026-01-19 09:05:40,155.0,154.3,-0.7,25.0,40,QualityResult.PASS
POP-00003366,SN-00000842,EXEC-000305,WO-20260119-000305,2,PRESS_FIT_2,PF-L5-S10,TL-DTA-021,OP-0027,PP-0010,2026-01-19 09:06:20,2026-01-19 09:07:00,155.0,151.93,-3.07,25.0,40,QualityResult.PASS
POP-00003367,SN-00000842,EXEC-000305,WO-20260119-000305,3,PRESS_FIT_3,PF-L3-S10,TL-HVT-034,OP-0005,PP-0011,2026-01-19 09:07:17,2026-01-19 09:07:57,155.0,154.72,-0.28,25.0,40,QualityResult.PASS
POP-00003368,SN-00000842,EXEC-000305,WO-20260119-000305,4,PRESS_FIT_4,PF-L3-S10,TL-PKG-045,OP-0021,PP-0012,2026-01-19 09:08:08,2026-01-19 09:08:48,155.0,153.29,-1.71,25.0,40,QualityResult.PASS
POP-00003369,SN-00000843,EXEC-000305,WO-20260119-000305,1,PRESS_FIT_1,PF-L6-S10,TL-HVT-043,OP-0037,PP-0009,2026-01-19 09:05:00,2026-01-19 09:05:40,155.0,156.35,1.35,25.0,40,QualityResult.PASS
POP-00003370,SN-00000843,EXEC-000305,WO-20260119-000305,2,PRESS_FIT_2,PF-L5-S10,TL-GBA-022,OP-0033,PP-0010,2026-01-19 09:05:53,2026-01-19 09:06:33,155.0,155.03,0.03,25.0,40,QualityResult.PASS
POP-00003371,SN-00000843,EXEC-000305,WO-20260119-000305,3,PRESS_FIT_3,PF-L6-S10,TL-VIS-050,OP-0019,PP-0011,2026-01-19 09:07:09,2026-01-19 09:07:49,155.0,154.26,-0.74,25.0,40,QualityResult.PASS
POP-00003372,SN-00000843,EXEC-000305,WO-20260119-000305,4,PRESS_FIT_4,PF-L1-S10,TL-DTA-003,OP-0059,PP-0012,2026-01-19 09:08:24,2026-01-19 09:09:04,155.0,155.54,0.54,25.0,40,QualityResult.PASS
POP-00003373,SN-00000844,EXEC-000305,WO-20260119-000305,1,PRESS_FIT_1,PF-L6-S10,TL-PKG-036,OP-0059,PP-0009,2026-01-19 09:05:00,2026-01-19 09:05:40,155.0,152.76,-2.24,25.0,40,QualityResult.PASS
POP-00003374,SN-00000844,EXEC-000305,WO-20260119-000305,2,PRESS_FIT_2,PF-L5-S10,TL-VIS-005,OP-0044,PP-0010,2026-01-19 09:06:08,2026-01-19 09:06:48,155.0,155.51,0.51,25.0,40,QualityResult.PASS
POP-00003375,SN-00000844,EXEC-000305,WO-20260119-000305,3,PRESS_FIT_3,PF-L6-S10,TL-HVT-052,OP-0068,PP-0011,2026-01-19 09:07:14,2026-01-19 09:07:54,155.0,151.75,-3.25,25.0,40,QualityResult.PASS
POP-00003376,SN-00000844,EXEC-000305,WO-20260119-000305,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-052,OP-0063,PP-0012,2026-01-19 09:08:33,2026-01-19 09:09:13,155.0,152.81,-2.19,25.0,40,QualityResult.PASS
POP-00003377,SN-00000845,EXEC-000306,WO-20260119-000306,1,PRESS_FIT_1,PF-L1-S10,TL-ASM-011,OP-0025,PP-0001,2026-01-19 09:25:00,2026-01-19 09:25:35,145.0,145.95,0.95,25.0,35,QualityResult.PASS
POP-00003378,SN-00000845,EXEC-000306,WO-20260119-000306,2,PRESS_FIT_2,PF-L1-S10,TL-DTA-039,OP-0016,PP-0002,2026-01-19 09:25:54,2026-01-19 09:26:29,145.0,148.01,3.01,25.0,35,QualityResult.PASS
POP-00003379,SN-00000845,EXEC-000306,WO-20260119-000306,3,PRESS_FIT_3,PF-L5-S10,TL-HVT-034,OP-0053,PP-0003,2026-01-19 09:26:53,2026-01-19 09:27:28,145.0,148.47,3.47,25.0,35,QualityResult.PASS
POP-00003380,SN-00000845,EXEC-000306,WO-20260119-000306,4,PRESS_FIT_4,PF-L3-S10,TL-PLT-008,OP-0061,PP-0004,2026-01-19 09:27:50,2026-01-19 09:28:25,145.0,147.81,2.81,25.0,35,QualityResult.PASS
POP-00003381,SN-00000846,EXEC-000306,WO-20260119-000306,1,PRESS_FIT_1,PF-L6-S10,TL-MOT-024,OP-0002,PP-0001,2026-01-19 09:25:00,2026-01-19 09:25:35,145.0,144.36,-0.64,25.0,35,QualityResult.PASS
POP-00003382,SN-00000846,EXEC-000306,WO-20260119-000306,2,PRESS_FIT_2,PF-L1-S10,TL-PF-046,OP-0010,PP-0002,2026-01-19 09:26:04,2026-01-19 09:26:39,145.0,145.81,0.81,25.0,35,QualityResult.PASS
POP-00003383,SN-00000846,EXEC-000306,WO-20260119-000306,3,PRESS_FIT_3,PF-L3-S10,TL-PF-046,OP-0060,PP-0003,2026-01-19 09:27:12,2026-01-19 09:27:47,145.0,144.46,-0.54,25.0,35,QualityResult.PASS
POP-00003384,SN-00000846,EXEC-000306,WO-20260119-000306,4,PRESS_FIT_4,PF-L1-S10,TL-DTA-021,OP-0063,PP-0004,2026-01-19 09:28:24,2026-01-19 09:28:59,145.0,145.34,0.34,25.0,35,QualityResult.PASS
POP-00003385,SN-00000847,EXEC-000306,WO-20260119-000306,1,PRESS_FIT_1,PF-L6-S10,TL-MOT-024,OP-0030,PP-0001,2026-01-19 09:25:00,2026-01-19 09:25:35,145.0,147.86,2.86,25.0,35,QualityResult.PASS
POP-00003386,SN-00000847,EXEC-000306,WO-20260119-000306,2,PRESS_FIT_2,PF-L3-S10,TL-PF-037,OP-0002,PP-0002,2026-01-19 09:25:52,2026-01-19 09:26:27,145.0,143.81,-1.19,25.0,35,QualityResult.PASS
POP-00003387,SN-00000847,EXEC-000306,WO-20260119-000306,3,PRESS_FIT_3,PF-L5-S10,TL-MOT-015,OP-0060,PP-0003,2026-01-19 09:27:07,2026-01-19 09:27:42,145.0,148.4,3.4,25.0,35,QualityResult.PASS
POP-00003388,SN-00000847,EXEC-000306,WO-20260119-000306,4,PRESS_FIT_4,PF-L6-S10,TL-ASM-020,OP-0026,PP-0004,2026-01-19 09:27:55,2026-01-19 09:28:30,145.0,146.71,1.71,25.0,35,QualityResult.PASS
POP-00003389,SN-00000848,EXEC-000306,WO-20260119-000306,1,PRESS_FIT_1,PF-L3-S10,TL-PF-028,OP-0034,PP-0001,2026-01-19 09:25:00,2026-01-19 09:25:35,145.0,143.95,-1.05,25.0,35,QualityResult.PASS
POP-00003390,SN-00000848,EXEC-000306,WO-20260119-000306,2,PRESS_FIT_2,PF-L1-S10,TL-VIS-014,OP-0068,PP-0002,2026-01-19 09:26:04,2026-01-19 09:26:39,145.0,143.47,-1.53,25.0,35,QualityResult.PASS
POP-00003391,SN-00000848,EXEC-000306,WO-20260119-000306,3,PRESS_FIT_3,PF-L2-S10,TL-DTA-003,OP-0050,PP-0003,2026-01-19 09:27:00,2026-01-19 09:27:35,145.0,143.09,-1.91,25.0,35,QualityResult.PASS
POP-00003392,SN-00000848,EXEC-000306,WO-20260119-000306,4,PRESS_FIT_4,PF-L2-S10,TL-PLT-035,OP-0033,PP-0004,2026-01-19 09:27:58,2026-01-19 09:28:33,145.0,144.87,-0.13,25.0,35,QualityResult.PASS
POP-00003393,SN-00000849,EXEC-000307,WO-20260119-000307,1,PRESS_FIT_1,PF-L5-S10,TL-ASM-029,OP-0046,PP-0021,2026-01-19 09:45:00,2026-01-19 09:45:46,168.0,166.03,-1.97,25.0,46,QualityResult.PASS
POP-00003394,SN-00000849,EXEC-000307,WO-20260119-000307,2,PRESS_FIT_2,PF-L4-S10,TL-GBA-013,OP-0013,PP-0022,2026-01-19 09:46:15,2026-01-19 09:47:01,168.0,166.08,-1.92,25.0,46,QualityResult.PASS
POP-00003395,SN-00000849,EXEC-000307,WO-20260119-000307,3,PRESS_FIT_3,PF-L4-S10,TL-DTA-021,OP-0057,PP-0023,2026-01-19 09:47:20,2026-01-19 09:48:06,168.0,168.68,0.68,25.0,46,QualityResult.PASS
POP-00003396,SN-00000849,EXEC-000307,WO-20260119-000307,4,PRESS_FIT_4,PF-L1-S10,TL-VIS-032,OP-0036,PP-0024,2026-01-19 09:48:34,2026-01-19 09:49:20,168.0,168.2,0.2,25.0,46,QualityResult.PASS
POP-00003397,SN-00000850,EXEC-000307,WO-20260119-000307,1,PRESS_FIT_1,PF-L6-S10,TL-PKG-027,OP-0054,PP-0021,2026-01-19 09:45:00,2026-01-19 09:45:46,168.0,167.9,-0.1,25.0,46,QualityResult.PASS
POP-00003398,SN-00000850,EXEC-000307,WO-20260119-000307,2,PRESS_FIT_2,PF-L3-S10,TL-PKG-054,OP-0015,PP-0022,2026-01-19 09:45:59,2026-01-19 09:46:45,168.0,166.5,-1.5,25.0,46,QualityResult.PASS
POP-00003399,SN-00000850,EXEC-000307,WO-20260119-000307,3,PRESS_FIT_3,PF-L6-S10,TL-PKG-045,OP-0028,PP-0023,2026-01-19 09:47:06,2026-01-19 09:47:52,168.0,170.65,2.65,25.0,46,QualityResult.PASS
POP-00003400,SN-00000850,EXEC-000307,WO-20260119-000307,4,PRESS_FIT_4,PF-L2-S10,TL-ASM-029,OP-0011,PP-0024,2026-01-19 09:48:21,2026-01-19 09:49:07,168.0,166.25,-1.75,25.0,46,QualityResult.PASS
POP-00003401,SN-00000851,EXEC-000307,WO-20260119-000307,1,PRESS_FIT_1,PF-L5-S10,TL-DTA-012,OP-0070,PP-0021,2026-01-19 09:45:00,2026-01-19 09:45:46,168.0,164.98,-3.02,25.0,46,QualityResult.PASS
POP-00003402,SN-00000851,EXEC-000307,WO-20260119-000307,2,PRESS_FIT_2,PF-L6-S10,TL-PKG-009,OP-0028,PP-0022,2026-01-19 09:46:09,2026-01-19 09:46:55,168.0,169.12,1.12,25.0,46,QualityResult.PASS
POP-00003403,SN-00000851,EXEC-000307,WO-20260119-000307,3,PRESS_FIT_3,PF-L3-S10,TL-DTA-030,OP-0026,PP-0023,2026-01-19 09:47:16,2026-01-19 09:48:02,168.0,169.78,1.78,25.0,46,QualityResult.PASS
POP-00003404,SN-00000851,EXEC-000307,WO-20260119-000307,4,PRESS_FIT_4,PF-L1-S10,TL-PF-028,OP-0071,PP-0024,2026-01-19 09:48:12,2026-01-19 09:48:58,168.0,164.88,-3.12,25.0,46,QualityResult.PASS
POP-00003405,SN-00000852,EXEC-000308,WO-20260119-000308,1,PRESS_FIT_1,PF-L6-S10,TL-PKG-018,OP-0051,PP-0009,2026-01-19 10:05:00,2026-01-19 10:05:40,155.0,152.79,-2.21,25.0,40,QualityResult.PASS
POP-00003406,SN-00000852,EXEC-000308,WO-20260119-000308,2,PRESS_FIT_2,PF-L4-S10,TL-GBA-013,OP-0047,PP-0010,2026-01-19 10:06:09,2026-01-19 10:06:49,155.0,157.02,2.02,25.0,40,QualityResult.PASS
POP-00003407,SN-00000852,EXEC-000308,WO-20260119-000308,3,PRESS_FIT_3,PF-L4-S10,TL-GBA-022,OP-0035,PP-0011,2026-01-19 10:07:00,2026-01-19 10:07:40,155.0,157.97,2.97,25.0,40,QualityResult.PASS
POP-00003408,SN-00000852,EXEC-000308,WO-20260119-000308,4,PRESS_FIT_4,PF-L2-S10,TL-HVT-052,OP-0026,PP-0012,2026-01-19 10:08:09,2026-01-19 10:08:49,155.0,157.18,2.18,25.0,40,QualityResult.PASS
POP-00003409,SN-00000853,EXEC-000308,WO-20260119-000308,1,PRESS_FIT_1,PF-L5-S10,TL-PKG-045,OP-0002,PP-0009,2026-01-19 10:05:00,2026-01-19 10:05:40,155.0,158.26,3.26,25.0,40,QualityResult.PASS
POP-00003410,SN-00000853,EXEC-000308,WO-20260119-000308,2,PRESS_FIT_2,PF-L5-S10,TL-PLT-053,OP-0029,PP-0010,2026-01-19 10:06:03,2026-01-19 10:06:43,155.0,156.7,1.7,25.0,40,QualityResult.PASS
POP-00003411,SN-00000853,EXEC-000308,WO-20260119-000308,3,PRESS_FIT_3,PF-L4-S10,TL-PKG-027,OP-0041,PP-0011,2026-01-19 10:07:00,2026-01-19 10:07:40,155.0,156.58,1.58,25.0,40,QualityResult.PASS
POP-00003412,SN-00000853,EXEC-000308,WO-20260119-000308,4,PRESS_FIT_4,PF-L4-S10,TL-ASM-029,OP-0059,PP-0012,2026-01-19 10:07:54,2026-01-19 10:08:34,155.0,155.29,0.29,25.0,40,QualityResult.PASS
POP-00003413,SN-00000854,EXEC-000308,WO-20260119-000308,1,PRESS_FIT_1,PF-L5-S10,TL-DTA-021,OP-0028,PP-0009,2026-01-19 10:05:00,2026-01-19 10:05:40,155.0,157.92,2.92,25.0,40,QualityResult.PASS
POP-00003414,SN-00000854,EXEC-000308,WO-20260119-000308,2,PRESS_FIT_2,PF-L3-S10,TL-HVT-034,OP-0067,PP-0010,2026-01-19 10:06:00,2026-01-19 10:06:40,155.0,154.15,-0.85,25.0,40,QualityResult.PASS
POP-00003415,SN-00000854,EXEC-000308,WO-20260119-000308,3,PRESS_FIT_3,PF-L2-S10,TL-PLT-017,OP-0044,PP-0011,2026-01-19 10:07:01,2026-01-19 10:07:41,155.0,156.67,1.67,25.0,40,QualityResult.PASS
POP-00003416,SN-00000854,EXEC-000308,WO-20260119-000308,4,PRESS_FIT_4,PF-L4-S10,TL-MOT-042,OP-0067,PP-0012,2026-01-19 10:07:58,2026-01-19 10:08:38,155.0,155.5,0.5,25.0,40,QualityResult.PASS
POP-00003417,SN-00000855,EXEC-000308,WO-20260119-000308,1,PRESS_FIT_1,PF-L3-S10,TL-DTA-030,OP-0057,PP-0009,2026-01-19 10:05:00,2026-01-19 10:05:40,155.0,156.16,1.16,25.0,40,QualityResult.PASS
POP-00003418,SN-00000855,EXEC-000308,WO-20260119-000308,2,PRESS_FIT_2,PF-L6-S10,TL-PKG-018,OP-0028,PP-0010,2026-01-19 10:06:18,2026-01-19 10:06:58,155.0,154.36,-0.64,25.0,40,QualityResult.PASS
POP-00003419,SN-00000855,EXEC-000308,WO-20260119-000308,3,PRESS_FIT_3,PF-L2-S10,TL-MOT-042,OP-0036,PP-0011,2026-01-19 10:07:14,2026-01-19 10:07:54,155.0,153.76,-1.24,25.0,40,QualityResult.PASS
POP-00003420,SN-00000855,EXEC-000308,WO-20260119-000308,4,PRESS_FIT_4,PF-L1-S10,TL-MOT-015,OP-0026,PP-0012,2026-01-19 10:08:13,2026-01-19 10:08:53,155.0,157.02,2.02,25.0,40,QualityResult.PASS
POP-00003421,SN-00000856,EXEC-000309,WO-20260119-000309,1,PRESS_FIT_1,PF-L4-S10,TL-PKG-027,OP-0044,PP-0009,2026-01-19 10:25:00,2026-01-19 10:25:40,155.0,155.98,0.98,25.0,40,QualityResult.PASS
POP-00003422,SN-00000856,EXEC-000309,WO-20260119-000309,2,PRESS_FIT_2,PF-L2-S10,TL-PF-010,OP-0069,PP-0010,2026-01-19 10:26:12,2026-01-19 10:26:52,155.0,152.84,-2.16,25.0,40,QualityResult.PASS
POP-00003423,SN-00000856,EXEC-000309,WO-20260119-000309,3,PRESS_FIT_3,PF-L4-S10,TL-VIS-050,OP-0019,PP-0011,2026-01-19 10:27:11,2026-01-19 10:27:51,155.0,157.43,2.43,25.0,40,QualityResult.PASS
POP-00003424,SN-00000856,EXEC-000309,WO-20260119-000309,4,PRESS_FIT_4,PF-L3-S10,TL-GBA-004,OP-0069,PP-0012,2026-01-19 10:28:08,2026-01-19 10:28:48,155.0,153.18,-1.82,25.0,40,QualityResult.PASS
POP-00003425,SN-00000857,EXEC-000309,WO-20260119-000309,1,PRESS_FIT_1,PF-L4-S10,TL-ASM-047,OP-0060,PP-0009,2026-01-19 10:25:00,2026-01-19 10:25:40,155.0,158.4,3.4,25.0,40,QualityResult.PASS
POP-00003426,SN-00000857,EXEC-000309,WO-20260119-000309,2,PRESS_FIT_2,PF-L6-S10,TL-PLT-017,OP-0006,PP-0010,2026-01-19 10:25:50,2026-01-19 10:26:30,155.0,153.58,-1.42,25.0,40,QualityResult.PASS
POP-00003427,SN-00000857,EXEC-000309,WO-20260119-000309,3,PRESS_FIT_3,PF-L5-S10,TL-PKG-027,OP-0064,PP-0011,2026-01-19 10:26:48,2026-01-19 10:27:28,155.0,157.81,2.81,25.0,40,QualityResult.PASS
POP-00003428,SN-00000857,EXEC-000309,WO-20260119-000309,4,PRESS_FIT_4,PF-L1-S10,TL-PF-019,OP-0032,PP-0012,2026-01-19 10:28:02,2026-01-19 10:28:42,155.0,153.74,-1.26,25.0,40,QualityResult.PASS
POP-00003429,SN-00000858,EXEC-000309,WO-20260119-000309,1,PRESS_FIT_1,PF-L5-S10,TL-MOT-033,OP-0007,PP-0009,2026-01-19 10:25:00,2026-01-19 10:25:40,155.0,152.92,-2.08,25.0,40,QualityResult.PASS
POP-00003430,SN-00000858,EXEC-000309,WO-20260119-000309,2,PRESS_FIT_2,PF-L2-S10,TL-ASM-002,OP-0050,PP-0010,2026-01-19 10:25:55,2026-01-19 10:26:35,155.0,155.29,0.29,25.0,40,QualityResult.PASS
POP-00003431,SN-00000858,EXEC-000309,WO-20260119-000309,3,PRESS_FIT_3,PF-L2-S10,TL-PLT-017,OP-0036,PP-0011,2026-01-19 10:27:02,2026-01-19 10:27:42,155.0,158.21,3.21,25.0,40,QualityResult.PASS
POP-00003432,SN-00000858,EXEC-000309,WO-20260119-000309,4,PRESS_FIT_4,PF-L3-S10,TL-MOT-051,OP-0028,PP-0012,2026-01-19 10:28:10,2026-01-19 10:28:50,155.0,153.45,-1.55,25.0,40,QualityResult.PASS
POP-00003433,SN-00000859,EXEC-000310,WO-20260119-000310,1,PRESS_FIT_1,PF-L1-S10,TL-GBA-049,OP-0069,PP-0033,2026-01-19 10:45:00,2026-01-19 10:45:55,180.0,182.07,2.07,25.0,55,QualityResult.PASS
POP-00003434,SN-00000859,EXEC-000310,WO-20260119-000310,2,PRESS_FIT_2,PF-L4-S10,TL-DTA-012,OP-0062,PP-0034,2026-01-19 10:46:18,2026-01-19 10:47:13,180.0,183.15,3.15,25.0,55,QualityResult.PASS
POP-00003435,SN-00000859,EXEC-000310,WO-20260119-000310,3,PRESS_FIT_3,PF-L6-S10,TL-ASM-038,OP-0046,PP-0035,2026-01-19 10:47:45,2026-01-19 10:48:40,180.0,182.01,2.01,25.0,55,QualityResult.PASS
POP-00003436,SN-00000859,EXEC-000310,WO-20260119-000310,4,PRESS_FIT_4,PF-L6-S10,TL-MOT-015,OP-0061,PP-0036,2026-01-19 10:49:01,2026-01-19 10:49:56,180.0,179.44,-0.56,25.0,55,QualityResult.PASS
POP-00003437,SN-00000860,EXEC-000310,WO-20260119-000310,1,PRESS_FIT_1,PF-L3-S10,TL-HVT-052,OP-0024,PP-0033,2026-01-19 10:45:00,2026-01-19 10:45:55,180.0,183.35,3.35,25.0,55,QualityResult.PASS
POP-00003438,SN-00000860,EXEC-000310,WO-20260119-000310,2,PRESS_FIT_2,PF-L5-S10,TL-VIS-032,OP-0042,PP-0034,2026-01-19 10:46:15,2026-01-19 10:47:10,180.0,178.03,-1.97,25.0,55,QualityResult.PASS
POP-00003439,SN-00000860,EXEC-000310,WO-20260119-000310,3,PRESS_FIT_3,PF-L6-S10,TL-PKG-036,OP-0057,PP-0035,2026-01-19 10:47:43,2026-01-19 10:48:38,180.0,180.04,0.04,25.0,55,QualityResult.PASS
POP-00003440,SN-00000860,EXEC-000310,WO-20260119-000310,4,PRESS_FIT_4,PF-L2-S10,TL-MOT-015,OP-0003,PP-0036,2026-01-19 10:48:56,2026-01-19 10:49:51,180.0,180.05,0.05,25.0,55,QualityResult.PASS
POP-00003441,SN-00000861,EXEC-000311,WO-20260119-000311,1,PRESS_FIT_1,PF-L2-S10,TL-VIS-041,OP-0067,PP-0001,2026-01-19 11:05:00,2026-01-19 11:05:35,145.0,143.93,-1.07,25.0,35,QualityResult.PASS
POP-00003442,SN-00000861,EXEC-000311,WO-20260119-000311,2,PRESS_FIT_2,PF-L1-S10,TL-GBA-004,OP-0059,PP-0002,2026-01-19 11:06:01,2026-01-19 11:06:36,145.0,145.18,0.18,25.0,35,QualityResult.PASS
POP-00003443,SN-00000861,EXEC-000311,WO-20260119-000311,3,PRESS_FIT_3,PF-L2-S10,TL-HVT-025,OP-0060,PP-0003,2026-01-19 11:07:15,2026-01-19 11:07:50,145.0,145.87,0.87,25.0,35,QualityResult.PASS
POP-00003444,SN-00000861,EXEC-000311,WO-20260119-000311,4,PRESS_FIT_4,PF-L5-S10,TL-PKG-009,OP-0025,PP-0004,2026-01-19 11:08:29,2026-01-19 11:09:04,145.0,144.73,-0.27,25.0,35,QualityResult.PASS
POP-00003445,SN-00000862,EXEC-000311,WO-20260119-000311,1,PRESS_FIT_1,PF-L5-S10,TL-GBA-013,OP-0056,PP-0001,2026-01-19 11:05:00,2026-01-19 11:05:35,145.0,143.06,-1.94,25.0,35,QualityResult.PASS
POP-00003446,SN-00000862,EXEC-000311,WO-20260119-000311,2,PRESS_FIT_2,PF-L5-S10,TL-MOT-024,OP-0015,PP-0002,2026-01-19 11:06:09,2026-01-19 11:06:44,145.0,147.89,2.89,25.0,35,QualityResult.PASS
POP-00003447,SN-00000862,EXEC-000311,WO-20260119-000311,3,PRESS_FIT_3,PF-L6-S10,TL-DTA-048,OP-0032,PP-0003,2026-01-19 11:07:24,2026-01-19 11:07:59,145.0,143.34,-1.66,25.0,35,QualityResult.PASS
POP-00003448,SN-00000862,EXEC-000311,WO-20260119-000311,4,PRESS_FIT_4,PF-L6-S10,TL-GBA-031,OP-0007,PP-0004,2026-01-19 11:08:15,2026-01-19 11:08:50,145.0,141.84,-3.16,25.0,35,QualityResult.PASS
POP-00003449,SN-00000863,EXEC-000311,WO-20260119-000311,1,PRESS_FIT_1,PF-L6-S10,TL-GBA-013,OP-0030,PP-0001,2026-01-19 11:05:00,2026-01-19 11:05:35,145.0,145.91,0.91,25.0,35,QualityResult.PASS
POP-00003450,SN-00000863,EXEC-000311,WO-20260119-000311,2,PRESS_FIT_2,PF-L4-S10,TL-ASM-029,OP-0059,PP-0002,2026-01-19 11:06:01,2026-01-19 11:06:36,145.0,143.29,-1.71,25.0,35,QualityResult.PASS
POP-00003451,SN-00000863,EXEC-000311,WO-20260119-000311,3,PRESS_FIT_3,PF-L6-S10,TL-VIS-005,OP-0018,PP-0003,2026-01-19 11:07:07,2026-01-19 11:07:42,145.0,142.59,-2.41,25.0,35,QualityResult.PASS
POP-00003452,SN-00000863,EXEC-000311,WO-20260119-000311,4,PRESS_FIT_4,PF-L3-S10,TL-PF-046,OP-0064,PP-0004,2026-01-19 11:08:09,2026-01-19 11:08:44,145.0,146.55,1.55,25.0,35,QualityResult.PASS
POP-00003453,SN-00000864,EXEC-000312,WO-20260119-000312,1,PRESS_FIT_1,PF-L5-S10,TL-PF-046,OP-0011,PP-0021,2026-01-19 11:25:00,2026-01-19 11:25:46,168.0,169.22,1.22,25.0,46,QualityResult.PASS
POP-00003454,SN-00000864,EXEC-000312,WO-20260119-000312,2,PRESS_FIT_2,PF-L3-S10,TL-DTA-030,OP-0017,PP-0022,2026-01-19 11:26:09,2026-01-19 11:26:55,168.0,165.89,-2.11,25.0,46,QualityResult.PASS
POP-00003455,SN-00000864,EXEC-000312,WO-20260119-000312,3,PRESS_FIT_3,PF-L3-S10,TL-VIS-005,OP-0019,PP-0023,2026-01-19 11:27:35,2026-01-19 11:28:21,168.0,165.33,-2.67,25.0,46,QualityResult.PASS
POP-00003456,SN-00000864,EXEC-000312,WO-20260119-000312,4,PRESS_FIT_4,PF-L5-S10,TL-DTA-039,OP-0023,PP-0024,2026-01-19 11:28:45,2026-01-19 11:29:31,168.0,164.65,-3.35,25.0,46,QualityResult.PASS
POP-00003457,SN-00000865,EXEC-000312,WO-20260119-000312,1,PRESS_FIT_1,PF-L3-S10,TL-GBA-049,OP-0019,PP-0021,2026-01-19 11:25:00,2026-01-19 11:25:46,168.0,165.59,-2.41,25.0,46,QualityResult.PASS
POP-00003458,SN-00000865,EXEC-000312,WO-20260119-000312,2,PRESS_FIT_2,PF-L3-S10,TL-DTA-030,OP-0020,PP-0022,2026-01-19 11:26:22,2026-01-19 11:27:08,168.0,165.87,-2.13,25.0,46,QualityResult.PASS
POP-00003459,SN-00000865,EXEC-000312,WO-20260119-000312,3,PRESS_FIT_3,PF-L3-S10,TL-MOT-006,OP-0001,PP-0023,2026-01-19 11:27:44,2026-01-19 11:28:30,168.0,169.9,1.9,25.0,46,QualityResult.PASS
POP-00003460,SN-00000865,EXEC-000312,WO-20260119-000312,4,PRESS_FIT_4,PF-L5-S10,TL-PKG-009,OP-0051,PP-0024,2026-01-19 11:28:56,2026-01-19 11:29:42,168.0,165.05,-2.95,25.0,46,QualityResult.PASS
POP-00003461,SN-00000866,EXEC-000313,WO-20260119-000313,1,PRESS_FIT_1,PF-L3-S10,TL-MOT-006,OP-0033,PP-0025,2026-01-19 11:45:00,2026-01-19 11:45:47,170.0,173.49,3.49,25.0,47,QualityResult.PASS
POP-00003462,SN-00000866,EXEC-000313,WO-20260119-000313,2,PRESS_FIT_2,PF-L4-S10,TL-PLT-044,OP-0059,PP-0026,2026-01-19 11:46:27,2026-01-19 11:47:14,170.0,167.18,-2.82,25.0,47,QualityResult.PASS
POP-00003463,SN-00000866,EXEC-000313,WO-20260119-000313,3,PRESS_FIT_3,PF-L4-S10,TL-PKG-027,OP-0056,PP-0027,2026-01-19 11:47:30,2026-01-19 11:48:17,170.0,170.79,0.79,25.0,47,QualityResult.PASS
POP-00003464,SN-00000866,EXEC-000313,WO-20260119-000313,4,PRESS_FIT_4,PF-L5-S10,TL-PKG-018,OP-0045,PP-0028,2026-01-19 11:48:45,2026-01-19 11:49:32,170.0,170.3,0.3,25.0,47,QualityResult.PASS
POP-00003465,SN-00000867,EXEC-000313,WO-20260119-000313,1,PRESS_FIT_1,PF-L6-S10,TL-PKG-018,OP-0030,PP-0025,2026-01-19 11:45:00,2026-01-19 11:45:47,170.0,167.31,-2.69,25.0,47,QualityResult.PASS
