scan_id,serial_number,execution_id,product_code,material_number,batch_number,supplier,scan_timestamp,scan_status
SCAN-00001106,SN-00001106,EXEC-000395,GIS-145-3150,MAT-00001106,BATCH-27414,Schneider Electric,2026-01-23 08:46:00,SUCCESS
SCAN-00001107,SN-00001107,EXEC-000395,GIS-145-3150,MAT-00001107,BATCH-82452,Hitachi Energy,2026-01-23 08:55:00,SUCCESS
SCAN-00001108,SN-00001108,EXEC-000396,GIS-300-4000,MAT-00001108,BATCH-88600,ABB,2026-01-23 09:20:00,SUCCESS
SCAN-00001109,SN-00001109,EXEC-000396,GIS-300-4000,MAT-00001109,BATCH-78330,Mitsubishi Electric,2026-01-23 09:02:00,SUCCESS
SCAN-00001110,SN-00001110,EXEC-000397,GIS-072-2500,MAT-00001110,BATCH-23603,Schneider Electric,2026-01-23 09:54:00,SUCCESS
SCAN-00001111,SN-00001111,EXEC-000397,GIS-072-2500,MAT-00001111,BATCH-68758,Mitsubishi Electric,2026-01-23 09:29:00,SUCCESS
SCAN-00001112,SN-00001112,EXEC-000397,GIS-072-2500,MAT-00001112,BATCH-82363,ABB,2026-01-23 09:56:00,SUCCESS
SCAN-00001113,SN-00001113,EXEC-000397,GIS-072-2500,MAT-00001113,BATCH-95177,Schneider Electric,2026-01-23 09:30:00,SUCCESS
SCAN-00001114,SN-00001114,EXEC-000398,GIS-072-3150,MAT-00001114,BATCH-66137,Mitsubishi Electric,2026-01-23 10:09:00,SUCCESS
SCAN-00001115,SN-00001115,EXEC-000398,GIS-072-3150,MAT-00001115,BATCH-70107,Schneider Electric,2026-01-23 09:53:00,SUCCESS
SCAN-00001116,SN-00001116,EXEC-000398,GIS-072-3150,MAT-00001116,BATCH-83705,ABB,2026-01-23 10:07:00,SUCCESS
SCAN-00001117,SN-00001117,EXEC-000399,GIS-145-4000,MAT-00001117,BATCH-49722,Schneider Electric,2026-01-23 10:05:00,SUCCESS
SCAN-00001118,SN-00001118,EXEC-000399,GIS-145-4000,MAT-00001118,BATCH-87079,ABB,2026-01-23 10:37:00,SUCCESS
SCAN-00001119,SN-00001119,EXEC-000400,GIS-072-2500,MAT-00001119,BATCH-38276,Mitsubishi Electric,2026-01-23 10:20:00,SUCCESS
SCAN-00001120,SN-00001120,EXEC-000400,GIS-072-2500,MAT-00001120,BATCH-23285,Mitsubishi Electric,2026-01-23 10:43:00,SUCCESS
SCAN-00001121,SN-00001121,EXEC-000400,GIS-072-2500,MAT-00001121,BATCH-52851,Siemens Energy,2026-01-23 10:39:00,SUCCESS
SCAN-00001122,SN-00001122,EXEC-000401,GIS-145-3150,MAT-00001122,BATCH-52836,ABB,2026-01-23 10:58:00,SUCCESS
SCAN-00001123,SN-00001123,EXEC-000401,GIS-145-3150,MAT-00001123,BATCH-53694,Siemens Energy,2026-01-23 10:44:00,SUCCESS
SCAN-00001124,SN-00001124,EXEC-000402,GIS-170-4000,MAT-00001124,BATCH-42212,Hitachi Energy,2026-01-23 11:33:00,SUCCESS
SCAN-00001125,SN-00001125,EXEC-000402,GIS-170-4000,MAT-00001125,BATCH-83042,Siemens Energy,2026-01-23 11:09:00,SUCCESS
SCAN-00001126,SN-00001126,EXEC-000402,GIS-170-4000,MAT-00001126,BATCH-96271,ABB,2026-01-23 11:33:00,SUCCESS
SCAN-00001127,SN-00001127,EXEC-000403,GIS-145-3150,MAT-00001127,BATCH-37265,Mitsubishi Electric,2026-01-23 11:22:00,SUCCESS
SCAN-00001128,SN-00001128,EXEC-000403,GIS-145-3150,MAT-00001128,BATCH-43250,ABB,2026-01-23 11:34:00,SUCCESS
SCAN-00001129,SN-00001129,EXEC-000403,GIS-145-3150,MAT-00001129,BATCH-43627,Hitachi Energy,2026-01-23 11:30:00,SUCCESS
SCAN-00001130,SN-00001130,EXEC-000403,GIS-145-3150,MAT-00001130,BATCH-77111,ABB,2026-01-23 11:53:00,SUCCESS
SCAN-00001131,SN-00001131,EXEC-000404,GIS-145-3150,MAT-00001131,BATCH-47995,Mitsubishi Electric,2026-01-23 11:46:00,SUCCESS
SCAN-00001132,SN-00001132,EXEC-000404,GIS-145-3150,MAT-00001132,BATCH-32879,ABB,2026-01-23 11:44:00,SUCCESS
SCAN-00001133,SN-00001133,EXEC-000404,GIS-145-3150,MAT-00001133,BATCH-77778,Siemens Energy,2026-01-23 12:01:00,SUCCESS
SCAN-00001134,SN-00001134,EXEC-000404,GIS-145-3150,MAT-00001134,BATCH-28116,Mitsubishi Electric,2026-01-23 12:00:00,SUCCESS
SCAN-00001135,SN-00001135,EXEC-000405,GIS-170-4000,MAT-00001135,BATCH-56200,ABB,2026-01-24 06:13:00,SUCCESS
SCAN-00001136,SN-00001136,EXEC-000405,GIS-170-4000,MAT-00001136,BATCH-69479,ABB,2026-01-24 06:24:00,SUCCESS
SCAN-00001137,SN-00001137,EXEC-000405,GIS-170-4000,MAT-00001137,BATCH-31186,Siemens Energy,2026-01-24 06:13:00,SUCCESS
SCAN-00001138,SN-00001138,EXEC-000406,GIS-145-4000,MAT-00001138,BATCH-82952,Siemens Energy,2026-01-24 06:56:00,SUCCESS
SCAN-00001139,SN-00001139,EXEC-000406,GIS-145-4000,MAT-00001139,BATCH-60115,Siemens Energy,2026-01-24 07:00:00,SUCCESS
SCAN-00001140,SN-00001140,EXEC-000407,GIS-072-3150,MAT-00001140,BATCH-82891,Mitsubishi Electric,2026-01-24 06:58:00,SUCCESS
SCAN-00001141,SN-00001141,EXEC-000407,GIS-072-3150,MAT-00001141,BATCH-82187,ABB,2026-01-24 06:53:00,SUCCESS
SCAN-00001142,SN-00001142,EXEC-000407,GIS-072-3150,MAT-00001142,BATCH-56942,Schneider Electric,2026-01-24 06:47:00,SUCCESS
SCAN-00001143,SN-00001143,EXEC-000408,GIS-170-4000,MAT-00001143,BATCH-83752,ABB,2026-01-24 07:05:00,SUCCESS
SCAN-00001144,SN-00001144,EXEC-000408,GIS-170-4000,MAT-00001144,BATCH-88266,Siemens Energy,2026-01-24 07:35:00,SUCCESS
SCAN-00001145,SN-00001145,EXEC-000409,GIS-170-4000,MAT-00001145,BATCH-64584,Siemens Energy,2026-01-24 07:38:00,SUCCESS
SCAN-00001146,SN-00001146,EXEC-000409,GIS-170-4000,MAT-00001146,BATCH-65847,ABB,2026-01-24 07:25:00,SUCCESS
SCAN-00001147,SN-00001147,EXEC-000409,GIS-170-4000,MAT-00001147,BATCH-36399,Schneider Electric,2026-01-24 07:47:00,SUCCESS
SCAN-00001148,SN-00001148,EXEC-000410,GIS-550-5000,MAT-00001148,BATCH-21396,ABB,2026-01-24 08:07:00,SUCCESS
SCAN-00001149,SN-00001149,EXEC-000411,GIS-170-4000,MAT-00001149,BATCH-79027,Mitsubishi Electric,2026-01-24 08:40:00,SUCCESS
SCAN-00001150,SN-00001150,EXEC-000411,GIS-170-4000,MAT-00001150,BATCH-54843,Siemens Energy,2026-01-24 08:36:00,SUCCESS
SCAN-00001151,SN-00001151,EXEC-000412,GIS-245-3150,MAT-00001151,BATCH-72307,Schneider Electric,2026-01-24 08:25:00,SUCCESS
SCAN-00001152,SN-00001152,EXEC-000412,GIS-245-3150,MAT-00001152,BATCH-35928,Hitachi Energy,2026-01-24 08:53:00,SUCCESS
SCAN-00001153,SN-00001153,EXEC-000412,GIS-245-3150,MAT-00001153,BATCH-38232,Schneider Electric,2026-01-24 08:41:00,SUCCESS
SCAN-00001154,SN-00001154,EXEC-000413,GIS-072-3150,MAT-00001154,BATCH-14557,Siemens Energy,2026-01-24 09:01:00,SUCCESS
SCAN-00001155,SN-00001155,EXEC-000413,GIS-072-3150,MAT-00001155,BATCH-69339,Schneider Electric,2026-01-24 09:01:00,SUCCESS
SCAN-00001156,SN-00001156,EXEC-000413,GIS-072-3150,MAT-00001156,BATCH-93515,Siemens Energy,2026-01-24 09:09:00,SUCCESS
SCAN-00001157,SN-00001157,EXEC-000413,GIS-072-3150,MAT-00001157,BATCH-33220,ABB,2026-01-24 09:02:00,SUCCESS
SCAN-00001158,SN-00001158,EXEC-000413,GIS-072-3150,MAT-00001158,BATCH-24356,Siemens Energy,2026-01-24 09:10:00,SUCCESS
SCAN-00001159,SN-00001159,EXEC-000414,GIS-420-5000,MAT-00001159,BATCH-59445,Mitsubishi Electric,2026-01-24 09:00:00,SUCCESS
SCAN-00001160,SN-00001160,EXEC-000414,GIS-420-5000,MAT-00001160,BATCH-34220,ABB,2026-01-24 09:27:00,SUCCESS
SCAN-00001161,SN-00001161,EXEC-000415,GIS-300-4000,MAT-00001161,BATCH-92535,Siemens Energy,2026-01-24 09:35:00,SUCCESS
SCAN-00001162,SN-00001162,EXEC-000415,GIS-300-4000,MAT-00001162,BATCH-73875,Siemens Energy,2026-01-24 09:22:00,SUCCESS
SCAN-00001163,SN-00001163,EXEC-000416,GIS-245-4000,MAT-00001163,BATCH-46958,Hitachi Energy,2026-01-24 10:17:00,SUCCESS
SCAN-00001164,SN-00001164,EXEC-000417,GIS-145-4000,MAT-00001164,BATCH-71466,Mitsubishi Electric,2026-01-24 10:17:00,SUCCESS
SCAN-00001165,SN-00001165,EXEC-000417,GIS-145-4000,MAT-00001165,BATCH-82170,Hitachi Energy,2026-01-24 10:00:00,SUCCESS
SCAN-00001166,SN-00001166,EXEC-000417,GIS-145-4000,MAT-00001166,BATCH-51126,Siemens Energy,2026-01-24 10:04:00,SUCCESS
SCAN-00001167,SN-00001167,EXEC-000418,GIS-145-3150,MAT-00001167,BATCH-46950,Mitsubishi Electric,2026-01-24 10:29:00,SUCCESS
SCAN-00001168,SN-00001168,EXEC-000418,GIS-145-3150,MAT-00001168,BATCH-41492,ABB,2026-01-24 10:25:00,SUCCESS
SCAN-00001169,SN-00001169,EXEC-000418,GIS-145-3150,MAT-00001169,BATCH-58383,Mitsubishi Electric,2026-01-24 10:41:00,SUCCESS
SCAN-00001170,SN-00001170,EXEC-000419,GIS-145-3150,MAT-00001170,BATCH-48340,ABB,2026-01-24 10:49:00,SUCCESS
SCAN-00001171,SN-00001171,EXEC-000419,GIS-145-3150,MAT-00001171,BATCH-96900,ABB,2026-01-24 11:02:00,SUCCESS
SCAN-00001172,SN-00001172,EXEC-000419,GIS-145-3150,MAT-00001172,BATCH-58799,Schneider Electric,2026-01-24 11:12:00,SUCCESS
SCAN-00001173,SN-00001173,EXEC-000419,GIS-145-3150,MAT-00001173,BATCH-32478,Schneider Electric,2026-01-24 10:53:00,SUCCESS
SCAN-00001174,SN-00001174,EXEC-000420,GIS-420-4000,MAT-00001174,BATCH-93758,ABB,2026-01-24 11:10:00,SUCCESS
SCAN-00001175,SN-00001175,EXEC-000421,GIS-170-4000,MAT-00001175,BATCH-20376,Schneider Electric,2026-01-24 11:42:00,SUCCESS
SCAN-00001176,SN-00001176,EXEC-000421,GIS-170-4000,MAT-00001176,BATCH-45111,Schneider Electric,2026-01-24 12:00:00,SUCCESS
SCAN-00001177,SN-00001177,EXEC-000422,GIS-245-3150,MAT-00001177,BATCH-14876,Schneider Electric,2026-01-24 11:46:00,SUCCESS
SCAN-00001178,SN-00001178,EXEC-000422,GIS-245-3150,MAT-00001178,BATCH-72485,ABB,2026-01-24 12:08:00,SUCCESS
SCAN-00001179,SN-00001179,EXEC-000423,GIS-145-3150,MAT-00001179,BATCH-46928,Siemens Energy,2026-01-24 12:32:00,SUCCESS
SCAN-00001180,SN-00001180,EXEC-000423,GIS-145-3150,MAT-00001180,BATCH-46756,ABB,2026-01-24 12:23:00,SUCCESS
SCAN-00001181,SN-00001181,EXEC-000424,GIS-072-2500,MAT-00001181,BATCH-94533,Hitachi Energy,2026-01-24 12:49:00,SUCCESS
SCAN-00001182,SN-00001182,EXEC-000424,GIS-072-2500,MAT-00001182,BATCH-15241,Hitachi Energy,2026-01-24 12:38:00,SUCCESS
SCAN-00001183,SN-00001183,EXEC-000424,GIS-072-2500,MAT-00001183,BATCH-32389,Mitsubishi Electric,2026-01-24 12:43:00,SUCCESS
SCAN-00001184,SN-00001184,EXEC-000424,GIS-072-2500,MAT-00001184,BATCH-44154,Hitachi Energy,2026-01-24 12:37:00,SUCCESS
SCAN-00001185,SN-00001185,EXEC-000425,GIS-245-3150,MAT-00001185,BATCH-16518,Siemens Energy,2026-01-25 06:20:00,SUCCESS
SCAN-00001186,SN-00001186,EXEC-000425,GIS-245-3150,MAT-00001186,BATCH-21871,Hitachi Energy,2026-01-25 06:26:00,SUCCESS
SCAN-00001187,SN-00001187,EXEC-000426,GIS-145-3150,MAT-00001187,BATCH-78246,Mitsubishi Electric,2026-01-25 06:42:00,SUCCESS
SCAN-00001188,SN-00001188,EXEC-000426,GIS-145-3150,MAT-00001188,BATCH-23886,ABB,2026-01-25 06:59:00,SUCCESS
SCAN-00001189,SN-00001189,EXEC-000427,GIS-170-4000,MAT-00001189,BATCH-71084,Siemens Energy,2026-01-25 07:17:00,SUCCESS
SCAN-00001190,SN-00001190,EXEC-000427,GIS-170-4000,MAT-00001190,BATCH-58211,Schneider Electric,2026-01-25 06:54:00,SUCCESS
SCAN-00001191,SN-00001191,EXEC-000428,GIS-420-5000,MAT-00001191,BATCH-17607,Siemens Energy,2026-01-25 07:36:00,SUCCESS
SCAN-00001192,SN-00001192,EXEC-000429,GIS-072-3150,MAT-00001192,BATCH-46736,Schneider Electric,2026-01-25 07:39:00,SUCCESS
SCAN-00001193,SN-00001193,EXEC-000429,GIS-072-3150,MAT-00001193,BATCH-88942,Hitachi Energy,2026-01-25 07:32:00,SUCCESS
SCAN-00001194,SN-00001194,EXEC-000429,GIS-072-3150,MAT-00001194,BATCH-62407,Mitsubishi Electric,2026-01-25 07:22:00,SUCCESS
SCAN-00001195,SN-00001195,EXEC-000430,GIS-245-4000,MAT-00001195,BATCH-75966,Siemens Energy,2026-01-25 08:19:00,SUCCESS
SCAN-00001196,SN-00001196,EXEC-000431,GIS-145-4000,MAT-00001196,BATCH-65618,ABB,2026-01-25 08:21:00,SUCCESS
SCAN-00001197,SN-00001197,EXEC-000431,GIS-145-4000,MAT-00001197,BATCH-25352,ABB,2026-01-25 08:02:00,SUCCESS
SCAN-00001198,SN-00001198,EXEC-000432,GIS-300-4000,MAT-00001198,BATCH-42884,Hitachi Energy,2026-01-25 08:30:00,SUCCESS
SCAN-00001199,SN-00001199,EXEC-000432,GIS-300-4000,MAT-00001199,BATCH-92705,Siemens Energy,2026-01-25 08:32:00,SUCCESS
SCAN-00001200,SN-00001200,EXEC-000433,GIS-300-4000,MAT-00001200,BATCH-84543,ABB,2026-01-25 08:48:00,SUCCESS
SCAN-00001201,SN-00001201,EXEC-000434,GIS-145-4000,MAT-00001201,BATCH-50070,ABB,2026-01-25 09:39:00,SUCCESS
SCAN-00001202,SN-00001202,EXEC-000434,GIS-145-4000,MAT-00001202,BATCH-25479,Mitsubishi Electric,2026-01-25 09:29:00,SUCCESS
SCAN-00001203,SN-00001203,EXEC-000435,GIS-170-4000,MAT-00001203,BATCH-52332,Siemens Energy,2026-01-25 09:32:00,SUCCESS
SCAN-00001204,SN-00001204,EXEC-000435,GIS-170-4000,MAT-00001204,BATCH-36873,Mitsubishi Electric,2026-01-25 09:48:00,SUCCESS
SCAN-00001205,SN-00001205,EXEC-000435,GIS-170-4000,MAT-00001205,BATCH-64648,Schneider Electric,2026-01-25 09:58:00,SUCCESS
SCAN-00001206,SN-00001206,EXEC-000436,GIS-145-3150,MAT-00001206,BATCH-79887,Mitsubishi Electric,2026-01-25 09:53:00,SUCCESS
SCAN-00001207,SN-00001207,EXEC-000436,GIS-145-3150,MAT-00001207,BATCH-28311,Schneider Electric,2026-01-25 10:08:00,SUCCESS
SCAN-00001208,SN-00001208,EXEC-000437,GIS-550-5000,MAT-00001208,BATCH-17555,Siemens Energy,2026-01-25 10:01:00,SUCCESS
SCAN-00001209,SN-00001209,EXEC-000438,GIS-420-5000,MAT-00001209,BATCH-92231,Mitsubishi Electric,2026-01-25 10:50:00,SUCCESS
SCAN-00001210,SN-00001210,EXEC-000438,GIS-420-5000,MAT-00001210,BATCH-60453,ABB,2026-01-25 10:24:00,SUCCESS
SCAN-00001211,SN-00001211,EXEC-000439,GIS-420-4000,MAT-00001211,BATCH-97848,ABB,2026-01-25 10:55:00,SUCCESS
SCAN-00001212,SN-00001212,EXEC-000440,GIS-072-2500,MAT-00001212,BATCH-95769,Siemens Energy,2026-01-25 11:23:00,SUCCESS
SCAN-00001213,SN-00001213,EXEC-000440,GIS-072-2500,MAT-00001213,BATCH-61720,Hitachi Energy,2026-01-25 11:06:00,SUCCESS
SCAN-00001214,SN-00001214,EXEC-000440,GIS-072-2500,MAT-00001214,BATCH-11159,Schneider Electric,2026-01-25 11:12:00,SUCCESS
SCAN-00001215,SN-00001215,EXEC-000440,GIS-072-2500,MAT-00001215,BATCH-85374,Hitachi Energy,2026-01-25 11:07:00,SUCCESS
SCAN-00001216,SN-00001216,EXEC-000441,GIS-145-4000,MAT-00001216,BATCH-52787,Siemens Energy,2026-01-25 11:47:00,SUCCESS
SCAN-00001217,SN-00001217,EXEC-000441,GIS-145-4000,MAT-00001217,BATCH-95128,Schneider Electric,2026-01-25 11:40:00,SUCCESS
SCAN-00001218,SN-00001218,EXEC-000441,GIS-145-4000,MAT-00001218,BATCH-28550,Mitsubishi Electric,2026-01-25 11:21:00,SUCCESS
SCAN-00001219,SN-00001219,EXEC-000442,GIS-245-4000,MAT-00001219,BATCH-91934,ABB,2026-01-25 12:18:00,SUCCESS
SCAN-00001220,SN-00001220,EXEC-000443,GIS-072-3150,MAT-00001220,BATCH-99275,Mitsubishi Electric,2026-01-25 12:26:00,SUCCESS
SCAN-00001221,SN-00001221,EXEC-000443,GIS-072-3150,MAT-00001221,BATCH-31588,ABB,2026-01-25 12:18:00,SUCCESS
SCAN-00001222,SN-00001222,EXEC-000443,GIS-072-3150,MAT-00001222,BATCH-23895,Hitachi Energy,2026-01-25 12:33:00,SUCCESS
SCAN-00001223,SN-00001223,EXEC-000443,GIS-072-3150,MAT-00001223,BATCH-73317,Siemens Energy,2026-01-25 12:12:00,SUCCESS
SCAN-00001224,SN-00001224,EXEC-000443,GIS-072-3150,MAT-00001224,BATCH-52766,Schneider Electric,2026-01-25 12:30:00,SUCCESS
SCAN-00001225,SN-00001225,EXEC-000444,GIS-145-4000,MAT-00001225,BATCH-50856,Siemens Energy,2026-01-25 12:48:00,SUCCESS
SCAN-00001226,SN-00001226,EXEC-000444,GIS-145-4000,MAT-00001226,BATCH-82655,Mitsubishi Electric,2026-01-25 12:53:00,SUCCESS
SCAN-00001227,SN-00001227,EXEC-000445,GIS-145-3150,MAT-00001227,BATCH-82065,Mitsubishi Electric,2026-01-25 13:08:00,SUCCESS
SCAN-00001228,SN-00001228,EXEC-000445,GIS-145-3150,MAT-00001228,BATCH-60224,ABB,2026-01-25 12:49:00,SUCCESS
SCAN-00001229,SN-00001229,EXEC-000445,GIS-145-3150,MAT-00001229,BATCH-87008,Mitsubishi Electric,2026-01-25 12:51:00,SUCCESS
SCAN-00001230,SN-00001230,EXEC-000445,GIS-145-3150,MAT-00001230,BATCH-59218,Hitachi Energy,2026-01-25 13:13:00,SUCCESS
SCAN-00001231,SN-00001231,EXEC-000446,GIS-245-3150,MAT-00001231,BATCH-58020,Siemens Energy,2026-01-25 13:05:00,SUCCESS
SCAN-00001232,SN-00001232,EXEC-000447,GIS-072-2500,MAT-00001232,BATCH-43074,Hitachi Energy,2026-01-25 13:24:00,SUCCESS
SCAN-00001233,SN-00001233,EXEC-000447,GIS-072-2500,MAT-00001233,BATCH-55556,Siemens Energy,2026-01-25 13:43:00,SUCCESS
SCAN-00001234,SN-00001234,EXEC-000447,GIS-072-2500,MAT-00001234,BATCH-11306,ABB,2026-01-25 13:36:00,SUCCESS
SCAN-00001235,SN-00001235,EXEC-000448,GIS-245-4000,MAT-00001235,BATCH-63189,Schneider Electric,2026-01-26 06:13:00,SUCCESS
SCAN-00001236,SN-00001236,EXEC-000448,GIS-245-4000,MAT-00001236,BATCH-47252,Schneider Electric,2026-01-26 06:13:00,SUCCESS
SCAN-00001237,SN-00001237,EXEC-000448,GIS-245-4000,MAT-00001237,BATCH-61000,Mitsubishi Electric,2026-01-26 06:09:00,SUCCESS
SCAN-00001238,SN-00001238,EXEC-000449,GIS-420-5000,MAT-00001238,BATCH-17389,Hitachi Energy,2026-01-26 06:21:00,SUCCESS
SCAN-00001239,SN-00001239,EXEC-000449,GIS-420-5000,MAT-00001239,BATCH-94629,Mitsubishi Electric,2026-01-26 06:44:00,SUCCESS
SCAN-00001240,SN-00001240,EXEC-000450,GIS-170-4000,MAT-00001240,BATCH-27488,Mitsubishi Electric,2026-01-26 07:03:00,SUCCESS
SCAN-00001241,SN-00001241,EXEC-000450,GIS-170-4000,MAT-00001241,BATCH-10945,Siemens Energy,2026-01-26 06:53:00,SUCCESS
SCAN-00001242,SN-00001242,EXEC-000450,GIS-170-4000,MAT-00001242,BATCH-99593,ABB,2026-01-26 07:17:00,SUCCESS
SCAN-00001243,SN-00001243,EXEC-000451,GIS-420-4000,MAT-00001243,BATCH-81732,Siemens Energy,2026-01-26 07:00:00,SUCCESS
SCAN-00001244,SN-00001244,EXEC-000451,GIS-420-4000,MAT-00001244,BATCH-17291,Schneider Electric,2026-01-26 07:28:00,SUCCESS
SCAN-00001245,SN-00001245,EXEC-000452,GIS-170-4000,MAT-00001245,BATCH-68402,Mitsubishi Electric,2026-01-26 07:49:00,SUCCESS
SCAN-00001246,SN-00001246,EXEC-000452,GIS-170-4000,MAT-00001246,BATCH-18716,Mitsubishi Electric,2026-01-26 07:36:00,SUCCESS
SCAN-00001247,SN-00001247,EXEC-000453,GIS-145-4000,MAT-00001247,BATCH-23297,Hitachi Energy,2026-01-26 07:51:00,SUCCESS
SCAN-00001248,SN-00001248,EXEC-000453,GIS-145-4000,MAT-00001248,BATCH-32139,Hitachi Energy,2026-01-26 08:01:00,SUCCESS
SCAN-00001249,SN-00001249,EXEC-000453,GIS-145-4000,MAT-00001249,BATCH-25220,Hitachi Energy,2026-01-26 08:17:00,SUCCESS
SCAN-00001250,SN-00001250,EXEC-000453,GIS-145-4000,MAT-00001250,BATCH-19119,Schneider Electric,2026-01-26 08:01:00,SUCCESS
SCAN-00001251,SN-00001251,EXEC-000454,GIS-072-3150,MAT-00001251,BATCH-30418,ABB,2026-01-26 08:00:00,SUCCESS
SCAN-00001252,SN-00001252,EXEC-000454,GIS-072-3150,MAT-00001252,BATCH-29287,Schneider Electric,2026-01-26 08:00:00,SUCCESS
SCAN-00001253,SN-00001253,EXEC-000454,GIS-072-3150,MAT-00001253,BATCH-47473,Siemens Energy,2026-01-26 08:20:00,SUCCESS
SCAN-00001254,SN-00001254,EXEC-000455,GIS-072-2500,MAT-00001254,BATCH-21355,ABB,2026-01-26 08:56:00,SUCCESS
SCAN-00001255,SN-00001255,EXEC-000455,GIS-072-2500,MAT-00001255,BATCH-19906,Hitachi Energy,2026-01-26 08:48:00,SUCCESS
SCAN-00001256,SN-00001256,EXEC-000455,GIS-072-2500,MAT-00001256,BATCH-47449,Schneider Electric,2026-01-26 08:36:00,SUCCESS
SCAN-00001257,SN-00001257,EXEC-000455,GIS-072-2500,MAT-00001257,BATCH-16905,Mitsubishi Electric,2026-01-26 08:59:00,SUCCESS
SCAN-00001258,SN-00001258,EXEC-000456,GIS-072-2500,MAT-00001258,BATCH-70968,Siemens Energy,2026-01-26 08:43:00,SUCCESS
SCAN-00001259,SN-00001259,EXEC-000456,GIS-072-2500,MAT-00001259,BATCH-59651,Hitachi Energy,2026-01-26 09:18:00,SUCCESS
SCAN-00001260,SN-00001260,EXEC-000456,GIS-072-2500,MAT-00001260,BATCH-75324,Schneider Electric,2026-01-26 09:16:00,SUCCESS
SCAN-00001261,SN-00001261,EXEC-000456,GIS-072-2500,MAT-00001261,BATCH-30250,Mitsubishi Electric,2026-01-26 08:42:00,SUCCESS
SCAN-00001262,SN-00001262,EXEC-000457,GIS-300-4000,MAT-00001262,BATCH-91071,ABB,2026-01-26 09:38:00,SUCCESS
SCAN-00001263,SN-00001263,EXEC-000458,GIS-145-4000,MAT-00001263,BATCH-37603,ABB,2026-01-26 09:41:00,SUCCESS
SCAN-00001264,SN-00001264,EXEC-000458,GIS-145-4000,MAT-00001264,BATCH-81620,Siemens Energy,2026-01-26 09:24:00,SUCCESS
SCAN-00001265,SN-00001265,EXEC-000458,GIS-145-4000,MAT-00001265,BATCH-65469,Mitsubishi Electric,2026-01-26 09:34:00,SUCCESS
SCAN-00001266,SN-00001266,EXEC-000459,GIS-420-5000,MAT-00001266,BATCH-46628,Schneider Electric,2026-01-26 09:57:00,SUCCESS
SCAN-00001267,SN-00001267,EXEC-000460,GIS-245-4000,MAT-00001267,BATCH-30722,Schneider Electric,2026-01-26 10:37:00,SUCCESS
SCAN-00001268,SN-00001268,EXEC-000460,GIS-245-4000,MAT-00001268,BATCH-57180,ABB,2026-01-26 10:21:00,SUCCESS
SCAN-00001269,SN-00001269,EXEC-000460,GIS-245-4000,MAT-00001269,BATCH-89814,Schneider Electric,2026-01-26 10:06:00,SUCCESS
SCAN-00001270,SN-00001270,EXEC-000461,GIS-170-4000,MAT-00001270,BATCH-16315,ABB,2026-01-26 10:40:00,SUCCESS
SCAN-00001271,SN-00001271,EXEC-000461,GIS-170-4000,MAT-00001271,BATCH-38441,ABB,2026-01-26 10:21:00,SUCCESS
SCAN-00001272,SN-00001272,EXEC-000462,GIS-145-4000,MAT-00001272,BATCH-49695,Schneider Electric,2026-01-26 11:16:00,SUCCESS
SCAN-00001273,SN-00001273,EXEC-000462,GIS-145-4000,MAT-00001273,BATCH-21118,Siemens Energy,2026-01-26 10:44:00,SUCCESS
SCAN-00001274,SN-00001274,EXEC-000462,GIS-145-4000,MAT-00001274,BATCH-68774,Schneider Electric,2026-01-26 10:55:00,SUCCESS
SCAN-00001275,SN-00001275,EXEC-000463,GIS-072-2500,MAT-00001275,BATCH-32139,Schneider Electric,2026-01-26 11:27:00,SUCCESS
SCAN-00001276,SN-00001276,EXEC-000463,GIS-072-2500,MAT-00001276,BATCH-69570,Hitachi Energy,2026-01-26 11:14:00,SUCCESS
SCAN-00001277,SN-00001277,EXEC-000463,GIS-072-2500,MAT-00001277,BATCH-86681,Mitsubishi Electric,2026-01-26 11:32:00,SUCCESS
SCAN-00001278,SN-00001278,EXEC-000463,GIS-072-2500,MAT-00001278,BATCH-84745,Hitachi Energy,2026-01-26 11:26:00,SUCCESS
SCAN-00001279,SN-00001279,EXEC-000463,GIS-072-2500,MAT-00001279,BATCH-72521,Schneider Electric,2026-01-26 11:40:00,SUCCESS
SCAN-00001280,SN-00001280,EXEC-000464,GIS-072-3150,MAT-00001280,BATCH-47881,Mitsubishi Electric,2026-01-26 11:28:00,SUCCESS
SCAN-00001281,SN-00001281,EXEC-000464,GIS-072-3150,MAT-00001281,BATCH-15389,Hitachi Energy,2026-01-26 11:27:00,SUCCESS
SCAN-00001282,SN-00001282,EXEC-000464,GIS-072-3150,MAT-00001282,BATCH-53265,ABB,2026-01-26 11:37:00,SUCCESS
SCAN-00001283,SN-00001283,EXEC-000464,GIS-072-3150,MAT-00001283,BATCH-14575,ABB,2026-01-26 12:00:00,SUCCESS
SCAN-00001284,SN-00001284,EXEC-000465,GIS-145-4000,MAT-00001284,BATCH-20372,Hitachi Energy,2026-01-26 12:18:00,SUCCESS
SCAN-00001285,SN-00001285,EXEC-000465,GIS-145-4000,MAT-00001285,BATCH-65486,Schneider Electric,2026-01-26 12:19:00,SUCCESS
SCAN-00001286,SN-00001286,EXEC-000465,GIS-145-4000,MAT-00001286,BATCH-63318,ABB,2026-01-26 11:54:00,SUCCESS
